tripId,UnixTimeMillis,LatitudeDegrees_bl,LongitudeDegrees_bl,LatitudeDegrees_wls,LongitudeDegrees_wls,LatitudeDegrees_wls_igst,LongitudeDegrees_wls_igst,LatitudeDegrees_kf,LongitudeDegrees_kf,LatitudeDegrees_kf_igst,LongitudeDegrees_kf_igst,XEcefMeters_bl,YEcefMeters_bl,ZEcefMeters_bl,XEcefMeters_wls,YEcefMeters_wls,ZEcefMeters_wls,XEcefMeters_wls_igst,YEcefMeters_wls_igst,ZEcefMeters_wls_igst,XEcefMeters_kf,YEcefMeters_kf,ZEcefMeters_kf,XEcefMeters_kf_igst,YEcefMeters_kf_igst,ZEcefMeters_kf_igst
2021-01-04-US-SFO-1/GooglePixel4,1609797433437,37.46878716144281,-122.29193715464183,37.468778395818575,-122.29193211615336,37.468778395818575,-122.29193211615336,37.46877990745126,-122.29193566549503,37.46877990745126,-122.29193566549503,-2707826.357726428,-4284692.574634034,3858897.6875471184,-2707826.1826972626,-4284693.132006211,3858896.7512257835,-2707826.1826972626,-4284693.132006211,3858896.7512257835,-2707826.6462872024,-4284693.277823278,3858897.246915765,-2707826.6462872024,-4284693.277823278,3858897.246915765
2021-01-04-US-SFO-1/GooglePixel4,1609797434437,37.46879126112432,-122.29199498157743,37.46879762313332,-122.29200225851184,37.46879762313332,-122.29200225851184,37.46879653115872,-122.29200018834311,37.46879653115872,-122.29200018834311,-2707830.0928244297,-4284688.9092116365,3858897.4153616177,-2707829.737508011,-4284687.141992195,3858897.014518873,-2707829.737508011,-4284687.141992195,3858897.014518873,-2707830.940156298,-4284689.387781923,3858898.809354436,-2707830.940156298,-4284689.387781923,3858898.809354436
2021-01-04-US-SFO-1/GooglePixel4,1609797435437,37.468792168520174,-122.29208952037469,37.46878917205109,-122.29208233979531,37.46878917205109,-122.29208233979531,37.468791118632055,-122.29207518606361,37.468791118632055,-122.29207518606361,-2707837.2244207803,-4284684.539048171,3858897.630924752,-2707836.4336074973,-4284684.4767550705,3858896.8477227646,-2707836.4336074973,-4284684.4767550705,3858896.8477227646,-2707836.8185437485,-4284686.270437565,3858898.4397112345,-2707836.8185437485,-4284686.270437565,3858898.4397112345
2021-01-04-US-SFO-1/GooglePixel4,1609797436437,37.46876045721176,-122.29216895650183,37.46874704608906,-122.29216893743182,37.46874704608906,-122.29216893743182,37.46876293854381,-122.29215268226356,37.46876293854381,-122.29215268226356,-2707845.542829799,-4284684.547650467,3858896.6081436886,-2707844.029646408,-4284682.156464352,3858892.563840763,-2707844.029646408,-4284682.156464352,3858892.563840763,-2707843.7709046374,-4284684.438741264,3858896.1590157063,-2707843.7709046374,-4284684.438741264,3858896.1590157063
2021-01-04-US-SFO-1/GooglePixel4,1609797437437,37.46869592219454,-122.29218086029836,37.46870696492061,-122.29213438235546,37.46870696492061,-122.29213438235546,37.468714960356856,-122.29222754928531,37.468714960356856,-122.29222754928531,-2707848.258333098,-4284686.873303221,3858890.2023251294,-2707847.118472662,-4284692.765960799,3858895.09773973,-2707847.118472662,-4284692.765960799,3858895.09773973,-2707851.2943183756,-4284683.945986174,3858892.211114552,-2707851.2943183756,-4284683.945986174,3858892.211114552
2021-01-04-US-SFO-1/GooglePixel4,1609797438437,37.46861862819622,-122.2922616083602,37.468635986615325,-122.29227690297387,37.468635986615325,-122.29227690297387,37.46864812067926,-122.29230234982322,37.46864812067926,-122.29230234982322,-2707860.7432911107,-4284693.257429033,3858888.642136674,-2707859.7442700313,-4284689.144029757,3858887.9953414565,-2707859.7442700313,-4284689.144029757,3858887.9953414565,-2707859.550343821,-4284684.623444393,3858886.6838139296,-2707859.550343821,-4284684.623444393,3858886.6838139296
2021-01-04-US-SFO-1/GooglePixel4,1609797439437,37.46859131826915,-122.29231540045984,37.46859397712629,-122.2923044808958,37.46859397712629,-122.2923044808958,37.468566814494196,-122.29237111607816,37.468566814494196,-122.29237111607816,-2707865.212161557,-4284691.421167459,3858885.463259476,-2707863.8013712023,-4284690.997021709,3858884.982586921,-2707863.8013712023,-4284690.997021709,3858884.982586921,-2707867.522063452,-4284685.850231026,3858879.3730289154,-2707867.522063452,-4284685.850231026,3858879.3730289154
2021-01-04-US-SFO-1/GooglePixel4,1609797440437,37.468505655226124,-122.29251838959095,37.46850826511342,-122.29249741017222,37.46850826511342,-122.29249741017222,37.46850080318214,-122.29246782706342,37.46850080318214,-122.29246782706342,-2707893.6279649986,-4284702.770804263,3858892.4731448945,-2707887.216156562,-4284696.099359988,3858885.8901750464,-2707887.216156562,-4284696.099359988,3858885.8901750464,-2707876.2612372227,-4284683.663998516,3858872.3040037155,-2707876.2612372227,-4284683.663998516,3858872.3040037155
2021-01-04-US-SFO-1/GooglePixel4,1609797441437,37.468434898506054,-122.29259428146189,37.46842700834458,-122.29258940607265,37.46842700834458,-122.29258940607265,37.468426967769304,-122.2925648526838,37.468426967769304,-122.2925648526838,-2707887.0732905464,-4284679.832491433,3858865.0327099673,-2707886.569072823,-4284679.841977757,3858863.7290397836,-2707886.569072823,-4284679.841977757,3858863.7290397836,-2707885.2813471234,-4284681.870172897,3858864.510157795,-2707885.2813471234,-4284681.870172897,3858864.510157795
2021-01-04-US-SFO-1/GooglePixel4,1609797442437,37.46832222797895,-122.29275401586389,37.46832052894134,-122.29278246314274,37.46832052894134,-122.29278246314274,37.468351959577724,-122.2926673847547,37.468351959577724,-122.2926673847547,-2707905.7975027813,-4284683.009503027,3858859.002394249,-2707909.675512367,-4284684.435090192,3858861.2763790125,-2707909.675512367,-4284684.435090192,3858861.2763790125,-2707894.7719076574,-4284679.908912974,3858856.6364846583,-2707894.7719076574,-4284679.908912974,3858856.6364846583
2021-01-04-US-SFO-1/GooglePixel4,1609797443437,37.4682940138883,-122.29278196978822,37.4682955408392,-122.29277806754499,37.4682955408392,-122.29277806754499,37.46828953492286,-122.29275900208566,37.46828953492286,-122.29275900208566,-2707906.661958536,-4284679.748483203,3858853.2981143217,-2707906.644356223,-4284680.3667958435,3858853.90503926,-2707906.644356223,-4284680.3667958435,3858853.90503926,-2707903.567749093,-4284678.655735234,3858850.6967973644,-2707903.567749093,-4284678.655735234,3858850.6967973644
2021-01-04-US-SFO-1/GooglePixel4,1609797444437,37.468236999378526,-122.29287505863876,37.4682311846413,-122.29287284334725,37.4682311846413,-122.29287284334725,37.4682239640674,-122.29285405141619,37.4682239640674,-122.29285405141619,-2707916.4538757433,-4284679.82767774,3858849.386092481,-2707916.1935934974,-4284679.782663566,3858848.4372233693,-2707916.1935934974,-4284679.782663566,3858848.4372233693,-2707912.875143119,-4284677.643658629,3858844.682836809,-2707912.875143119,-4284677.643658629,3858844.682836809
2021-01-04-US-SFO-1/GooglePixel4,1609797445437,37.468157607430534,-122.29296453550427,37.46816562308936,-122.29296245236435,37.46816562308936,-122.29296245236435,37.46815391922548,-122.29294564384571,37.46815391922548,-122.29294564384571,-2707924.698727022,-4284678.057057724,3858840.5128749656,-2707923.890333182,-4284677.122899009,3858840.697521122,-2707923.890333182,-4284677.122899009,3858840.697521122,-2707922.040594091,-4284676.979382717,3858838.2104694936,-2707922.040594091,-4284676.979382717,3858838.2104694936
2021-01-04-US-SFO-1/GooglePixel4,1609797446437,37.468081773232264,-122.29304388342968,37.46807939054119,-122.29304608890534,37.46807939054119,-122.29304608890534,37.468081984010155,-122.29303379834532,37.468081984010155,-122.29303379834532,-2707933.042570273,-4284678.120274586,3858833.365854525,-2707933.5939321546,-4284678.627478801,3858833.587044217,-2707933.5939321546,-4284678.627478801,3858833.587044217,-2707930.9827253493,-4284676.531005852,3858831.522203593,-2707930.9827253493,-4284676.531005852,3858831.522203593
2021-01-04-US-SFO-1/GooglePixel4,1609797447437,37.468030280802566,-122.29313643270432,37.468032288196284,-122.29313255713227,37.468032288196284,-122.29313255713227,37.468018572747084,-122.29312040739748,37.468018572747084,-122.29312040739748,-2707941.593986786,-4284676.325933223,3858828.504255336,-2707940.410733951,-4284675.095459335,3858827.5032426952,-2707940.410733951,-4284675.095459335,3858827.5032426952,-2707939.503405026,-4284675.671661736,3858825.5870889104,-2707939.503405026,-4284675.671661736,3858825.5870889104
2021-01-04-US-SFO-1/GooglePixel4,1609797448437,37.46798325183228,-122.293229543267,37.46798583106433,-122.29323114126387,37.46798583106433,-122.29323114126387,37.46797348260719,-122.29320941155363,37.46797348260719,-122.29320941155363,-2707948.142089574,-4284671.268873497,3858821.3326445194,-2707948.9006559416,-4284672.204514224,3858822.610124332,-2707948.9006559416,-4284672.204514224,3858822.610124332,-2707947.5036294805,-4284673.5922040725,3858821.210365931,-2707947.5036294805,-4284673.5922040725,3858821.210365931
2021-01-04-US-SFO-1/GooglePixel4,1609797449437,37.46795278681804,-122.29332012766503,37.46795996724917,-122.29332187258521,37.46795996724917,-122.29332187258521,37.46795277355112,-122.29330601340862,37.46795277355112,-122.29330601340862,-2707957.098124983,-4284670.440071996,3858820.202750519,-2707957.075134295,-4284670.114760403,3858820.986669084,-2707957.075134295,-4284670.114760403,3858820.986669084,-2707955.14618244,-4284669.688731134,3858818.914842466,-2707955.14618244,-4284669.688731134,3858818.914842466
2021-01-04-US-SFO-1/GooglePixel4,1609797450437,37.46797163184897,-122.2934148056381,37.46796960450899,-122.29341412123495,37.46796960450899,-122.29341412123495,37.46796567249492,-122.29340536093022,37.46796567249492,-122.29340536093022,-2707963.489546325,-4284664.87555758,3858821.849935416,-2707963.208113824,-4284664.543589399,3858821.236118008,-2707963.208113824,-4284664.543589399,3858821.236118008,-2707961.9376563667,-4284663.983993107,3858819.803496814,-2707961.9376563667,-4284663.983993107,3858819.803496814
2021-01-04-US-SFO-1/GooglePixel4,1609797451437,37.468028017496465,-122.29350335430821,37.46802466461023,-122.29350315709868,37.46802466461023,-122.29350315709868,37.468012033520914,-122.29349516937421,37.468012033520914,-122.29349516937421,-2707967.644813343,-4284656.787838407,3858826.196338189,-2707967.972030003,-4284657.3382289065,3858826.2180558704,-2707967.972030003,-4284657.3382289065,3858826.2180558704,-2707966.986130394,-4284657.100946327,3858823.8943112697,-2707966.986130394,-4284657.100946327,3858823.8943112697
2021-01-04-US-SFO-1/GooglePixel4,1609797452437,37.46808304851711,-122.29358291701325,37.468089393463764,-122.29358256425206,37.468089393463764,-122.29358256425206,37.46807893407197,-122.29358080758703,37.46807893407197,-122.29358080758703,-2707971.5926919505,-4284649.859945681,3858831.019838296,-2707971.576458305,-4284649.892672043,3858831.921661373,-2707971.576458305,-4284649.892672043,3858831.921661373,-2707971.010361337,-4284649.287849716,3858829.8353741486,-2707971.010361337,-4284649.287849716,3858829.8353741486
2021-01-04-US-SFO-1/GooglePixel4,1609797453437,37.46817315162214,-122.29367855703438,37.46816798442031,-122.29367367389389,37.46816798442031,-122.29367367389389,37.468159228436186,-122.29367400374619,37.468159228436186,-122.29367400374619,-2707976.8131036046,-4284642.283365591,3858840.848573786,-2707975.514019261,-4284641.03648516,3858838.7862068806,-2707975.514019261,-4284641.03648516,3858838.7862068806,-2707975.11343238,-4284640.348046185,3858836.9517166945,-2707975.11343238,-4284640.348046185,3858836.9517166945
2021-01-04-US-SFO-1/GooglePixel4,1609797454437,37.468251569362025,-122.29378047348554,37.468255442185594,-122.29378312401857,37.468255442185594,-122.29378312401857,37.468250618831654,-122.29377621026833,37.468250618831654,-122.29377621026833,-2707980.9262519525,-4284631.915596763,3858846.781468375,-2707980.2320808303,-4284630.378378665,3858846.042835589,-2707980.2320808303,-4284630.378378665,3858846.042835589,-2707979.559141547,-4284630.458439667,3858845.144658119,-2707979.559141547,-4284630.458439667,3858845.144658119
2021-01-04-US-SFO-1/GooglePixel4,1609797455437,37.468364108413134,-122.29389311303683,37.468357482858806,-122.2938882806902,37.468357482858806,-122.2938882806902,37.46834967433205,-122.29388475059181,37.46834967433205,-122.29388475059181,-2707986.635202083,-4284622.297217139,3858858.6248403667,-2707985.2022434175,-4284620.830118261,3858856.1610285267,-2707985.2022434175,-4284620.830118261,3858856.1610285267,-2707984.2902103746,-4284619.971606716,3858854.1394036617,-2707984.2902103746,-4284619.971606716,3858854.1394036617
2021-01-04-US-SFO-1/GooglePixel4,1609797456437,37.468458882729315,-122.29400085968615,37.46845989234376,-122.29399862188002,37.46845989234376,-122.29399862188002,37.46845185411264,-122.2939940245546,37.46845185411264,-122.2939940245546,-2707990.256361899,-4284610.185728068,3858865.51383446,-2707989.441173125,-4284609.266468096,3858864.7256230935,-2707989.441173125,-4284609.266468096,3858864.7256230935,-2707989.0073862295,-4284609.341359701,3858863.472455429,-2707989.0073862295,-4284609.341359701,3858863.472455429
2021-01-04-US-SFO-1/GooglePixel4,1609797457437,37.468557383660276,-122.29409997679191,37.46856260368447,-122.29410480770241,37.46856260368447,-122.29410480770241,37.46855389733154,-122.2940985839372,37.46855389733154,-122.2940985839372,-2707993.9337345893,-4284599.592127789,3858873.9304149933,-2707994.4851795183,-4284599.6647181455,3858874.933222488,-2707994.4851795183,-4284599.6647181455,3858874.933222488,-2707993.4292896707,-4284599.024623443,3858872.8686389583,-2707993.4292896707,-4284599.024623443,3858872.8686389583
2021-01-04-US-SFO-1/GooglePixel4,1609797458437,37.46867060574657,-122.2941954519062,37.46866554279675,-122.29420242117372,37.46866554279675,-122.29420242117372,37.46865558581385,-122.29419093934696,37.46865558581385,-122.29419093934696,-2707997.7975203744,-4284589.896558289,3858885.063774023,-2707998.643459327,-4284590.0810259795,3858884.82169604,-2707998.643459327,-4284590.0810259795,3858884.82169604,-2707997.000388042,-4284589.382528875,3858882.3039335613,-2707997.000388042,-4284589.382528875,3858882.3039335613
2021-01-04-US-SFO-1/GooglePixel4,1609797459437,37.46878219644112,-122.29424995876975,37.468769961255006,-122.29425422681678,37.468769961255006,-122.29425422681678,37.468760034305554,-122.29425584911885,37.468760034305554,-122.29425584911885,-2707998.9239944215,-4284582.653594712,3858896.4371500546,-2707999.5801731516,-4284582.985093473,3858895.2096643,-2707999.5801731516,-4284582.985093473,3858895.2096643,-2707998.465770716,-4284580.953270753,3858892.048718196,-2707998.465770716,-4284580.953270753,3858892.048718196
2021-01-04-US-SFO-1/GooglePixel4,1609797460437,37.46889102004251,-122.29428037154355,37.46888538847307,-122.29428252688774,37.46888538847307,-122.29428252688774,37.46886587049278,-122.2942823554994,37.46886587049278,-122.2942823554994,-2707998.877873127,-4284577.544874023,3858908.3262014613,-2707997.5671667103,-4284575.11420173,3858905.427108445,-2707997.5671667103,-4284575.11420173,3858905.427108445,-2707996.981848712,-4284574.216494054,3858901.8763994854,-2707996.981848712,-4284574.216494054,3858901.8763994854
2021-01-04-US-SFO-1/GooglePixel4,1609797461437,37.46898838526548,-122.29427347344435,37.468986943899225,-122.29427029198575,37.468986943899225,-122.29427029198575,37.468967441844704,-122.29427298530187,37.468967441844704,-122.29427298530187,-2707993.0707233893,-4284569.499025146,3858914.350807529,-2707993.082396712,-4284570.044279266,3858914.5073004467,-2707993.082396712,-4284570.044279266,3858914.5073004467,-2707992.9462503223,-4284569.382911077,3858911.295872612,-2707992.9462503223,-4284569.382911077,3858911.295872612
2021-01-04-US-SFO-1/GooglePixel4,1609797462437,37.46907965264754,-122.29423483349358,37.46907934241906,-122.29423557892954,37.46907934241906,-122.29423557892954,37.46906173554323,-122.29423264404082,37.46906173554323,-122.29423264404082,-2707987.097007302,-4284566.445429368,3858922.6889879927,-2707987.7084179968,-4284567.2893719375,3858923.4427760467,-2707987.7084179968,-4284567.2893719375,3858923.4427760467,-2707986.8384423302,-4284566.398857555,3858920.047396457,-2707986.8384423302,-4284566.398857555,3858920.047396457
2021-01-04-US-SFO-1/GooglePixel4,1609797463437,37.46917026940051,-122.29414679033562,37.46916570840356,-122.29414854144316,37.46916570840356,-122.29414854144316,37.46914571906851,-122.29416407198087,37.46914571906851,-122.29416407198087,-2707978.7939470285,-4284567.886500233,3858932.8944670362,-2707978.6816117964,-4284567.418815124,3858931.907634227,-2707978.6816117964,-4284567.418815124,3858931.907634227,-2707978.9729635343,-4284565.308248872,3858927.864162479,-2707978.9729635343,-4284565.308248872,3858927.864162479
2021-01-04-US-SFO-1/GooglePixel4,1609797464437,37.46921635480359,-122.29406997108296,37.46921421764317,-122.2940728784483,37.46921421764317,-122.2940728784483,37.469214538858274,-122.29407129367084,37.469214538858274,-122.29407129367084,-2707970.312239049,-4284567.186439463,3858935.412243926,-2707970.8194370037,-4284567.507529393,3858935.5291178725,-2707970.8194370037,-4284567.507529393,3858935.5291178725,-2707969.825278712,-4284566.19697371,3858934.3178025577,-2707969.825278712,-4284566.19697371,3858934.3178025577
2021-01-04-US-SFO-1/GooglePixel4,1609797465437,37.469276797814885,-122.29395459642095,37.46926918016682,-122.29395484103777,37.46926918016682,-122.29395484103777,37.469263403238166,-122.29395819065472,37.469263403238166,-122.29395819065472,-2707961.297073771,-4284572.026330774,3858943.3087717877,-2707960.9260310386,-4284571.39875829,3858941.6849572584,-2707960.9260310386,-4284571.39875829,3858941.6849572584,-2707959.8755312394,-4284569.182012571,3858939.0106641073,-2707959.8755312394,-4284569.182012571,3858939.0106641073
2021-01-04-US-SFO-1/GooglePixel4,1609797466437,37.469308965477005,-122.29383405871995,37.469297947941996,-122.2938285983985,37.469297947941996,-122.2938285983985,37.4692890321783,-122.29383086142607,37.4692890321783,-122.29383086142607,-2707950.373660374,-4284574.701848889,3858945.067511633,-2707950.3154580034,-4284575.513885506,3858944.0291078733,-2707950.3154580034,-4284575.513885506,3858944.0291078733,-2707949.743931771,-4284574.234890394,3858941.7195979534,-2707949.743931771,-4284574.234890394,3858941.7195979534
2021-01-04-US-SFO-1/GooglePixel4,1609797467437,37.46930058337123,-122.29369827508386,37.46930189239926,-122.2936957057546,37.46930189239926,-122.2936957057546,37.46928937516941,-122.2936967660599,37.46928937516941,-122.2936967660599,-2707940.478343721,-4284581.528468041,3858944.266325971,-2707940.445901159,-4284581.902570245,3858944.6784841027,-2707940.445901159,-4284581.902570245,3858944.6784841027,-2707940.0296707866,-4284581.0684314,3858942.217164808,-2707940.0296707866,-4284581.0684314,3858942.217164808
2021-01-04-US-SFO-1/GooglePixel4,1609797468437,37.46926512710062,-122.29356065340176,37.469268293539855,-122.29356173395925,37.469268293539855,-122.29356173395925,37.46926204166187,-122.29356398689453,37.46926204166187,-122.29356398689453,-2707931.944029284,-4284590.812867735,3858941.828851845,-2707931.373807825,-4284589.731720871,3858941.337651947,-2707931.373807825,-4284589.731720871,3858941.337651947,-2707931.3610622897,-4284589.338508166,3858940.203395155,-2707931.3610622897,-4284589.338508166,3858940.203395155
2021-01-04-US-SFO-1/GooglePixel4,1609797469437,37.46920906280892,-122.2934312028684,37.46920864227788,-122.29343525151975,37.46920864227788,-122.29343525151975,37.46920543095454,-122.29344069420945,37.46920543095454,-122.29344069420945,-2707922.5470336587,-4284597.379319956,3858934.395288066,-2707924.041432664,-4284599.073437499,3858936.046074948,-2707924.041432664,-4284599.073437499,3858936.046074948,-2707924.4299986367,-4284598.787026959,3858935.5705455844,-2707924.4299986367,-4284598.787026959,3858935.5705455844
2021-01-04-US-SFO-1/GooglePixel4,1609797470437,37.46913060966277,-122.29333194508615,37.469122327133505,-122.29332924361454,37.469122327133505,-122.29332924361454,37.469123535801366,-122.29332798557827,37.469123535801366,-122.29332798557827,-2707920.452084601,-4284610.500028901,3858931.0676159197,-2707919.8651876417,-4284610.018730219,3858929.3572117025,-2707919.8651876417,-4284610.018730219,3858929.3572117025,-2707919.1674135267,-4284609.122986469,3858928.6601337437,-2707919.1674135267,-4284609.122986469,3858928.6601337437
2021-01-04-US-SFO-1/GooglePixel4,1609797471437,37.46902459330353,-122.29321624551221,37.469025119955525,-122.29321957054802,37.469025119955525,-122.29321957054802,37.46902539378601,-122.29321714826025,37.46902539378601,-122.29321714826025,-2707914.8954922087,-4284620.86609634,3858920.6832057484,-2707914.8051830656,-4284620.172629685,3858920.2705650893,-2707914.8051830656,-4284620.172629685,3858920.2705650893,-2707914.598057022,-4284620.245995997,3858920.27157726,-2707914.598057022,-4284620.245995997,3858920.27157726
2021-01-04-US-SFO-1/GooglePixel4,1609797472437,37.46892059872559,-122.29310592288252,37.468913763461245,-122.29310005993388,37.468913763461245,-122.29310005993388,37.46891603990388,-122.29310069618978,37.46891603990388,-122.29310069618978,-2707910.1699487898,-4284631.656805083,3858911.1969785695,-2707909.8525942694,-4284632.125483683,3858910.4148450373,-2707909.8525942694,-4284632.125483683,3858910.4148450373,-2707910.0162102403,-4284632.279012986,3858910.8996551344,-2707910.0162102403,-4284632.279012986,3858910.8996551344
2021-01-04-US-SFO-1/GooglePixel4,1609797473437,37.46879481380417,-122.29298357030454,37.46879841118067,-122.29297950326554,37.46879841118067,-122.29297950326554,37.46879572270739,-122.29297735786992,37.46879572270739,-122.29297735786992,-2707905.9881100683,-4284645.299841126,3858900.734299334,-2707905.2975826007,-4284644.880683353,3858900.683021219,-2707905.2975826007,-4284644.880683353,3858900.683021219,-2707905.294600975,-4284645.23121324,3858900.5329564894,-2707905.294600975,-4284645.23121324,3858900.5329564894
2021-01-04-US-SFO-1/GooglePixel4,1609797474437,37.46866488915653,-122.29285532599404,37.46865839893101,-122.29284939071528,37.46865839893101,-122.29284939071528,37.4686626933963,-122.29284908632266,37.4686626933963,-122.29284908632266,-2707901.6915444373,-4284659.737015405,3858890.160285393,-2707900.826036921,-4284659.350344539,3858888.647759906,-2707900.826036921,-4284659.350344539,3858888.647759906,-2707900.550585721,-4284658.96490685,3858888.8857770786,-2707900.550585721,-4284658.96490685,3858888.8857770786
2021-01-04-US-SFO-1/GooglePixel4,1609797475437,37.468512786523746,-122.29272145151148,37.468513051805026,-122.29271519149745,37.468513051805026,-122.29271519149745,37.46851545377611,-122.29271772871449,37.46851545377611,-122.29271772871449,-2707896.7133669085,-4284674.028054425,3858876.1111394158,-2707896.0460250378,-4284674.008709461,3858875.862443148,-2707896.0460250378,-4284674.008709461,3858875.862443148,-2707896.0117685148,-4284673.534373313,3858875.8769808277,-2707896.0117685148,-4284673.534373313,3858875.8769808277
2021-01-04-US-SFO-1/GooglePixel4,1609797476437,37.46835675932899,-122.29258989316023,37.46835580197202,-122.29258633458306,37.46835580197202,-122.29258633458306,37.46835430222298,-122.29258567494038,37.46835430222298,-122.29258567494038,-2707892.92398553,-4284689.816678556,3858862.9702829653,-2707892.0775748803,-4284689.0666664755,3858862.003891072,-2707892.0775748803,-4284689.0666664755,3858862.003891072,-2707891.9036125396,-4284688.900635882,3858861.615363123,-2707891.9036125396,-4284688.900635882,3858861.615363123
2021-01-04-US-SFO-1/GooglePixel4,1609797477437,37.468177575811744,-122.29244742218982,37.46817271131539,-122.29245196832187,37.46817271131539,-122.29245196832187,37.46817981498488,-122.2924566928011,37.46817981498488,-122.2924566928011,-2707887.2743808525,-4284704.468978145,3858845.093362217,-2707888.6899215686,-4284705.956002273,3858845.956176741,-2707888.6899215686,-4284705.956002273,3858845.956176741,-2707888.472072729,-4284704.828973221,3858846.1301410445,-2707888.472072729,-4284704.828973221,3858846.1301410445
2021-01-04-US-SFO-1/GooglePixel4,1609797478437,37.46800466860287,-122.29234321019513,37.46799690395999,-122.29233408447519,37.46799690395999,-122.29233408447519,37.46799231374345,-122.29233186284411,37.46799231374345,-122.29233186284411,-2707885.7763589383,-4284719.355135974,3858829.945594991,-2707886.336973709,-4284721.7533381935,3858830.6431384427,-2707886.336973709,-4284721.7533381935,3858830.6431384427,-2707885.811033968,-4284721.289018919,3858829.4850659063,-2707885.811033968,-4284721.289018919,3858829.4850659063
2021-01-04-US-SFO-1/GooglePixel4,1609797479437,37.46779253194344,-122.29222534101262,37.46778840894505,-122.29221466559494,37.46778840894505,-122.29221466559494,37.46779216060108,-122.29220928204289,37.46779216060108,-122.29220928204289,-2707884.8620394203,-4284737.426493076,3858811.614740161,-2707884.534361765,-4284738.675763465,3858811.7134115323,-2707884.534361765,-4284738.675763465,3858811.7134115323,-2707883.7686938928,-4284738.355704087,3858811.717162889,-2707883.7686938928,-4284738.355704087,3858811.717162889
2021-01-04-US-SFO-1/GooglePixel4,1609797480437,37.46758339559112,-122.29210150416094,37.46758379462033,-122.29209012124016,37.46758379462033,-122.29209012124016,37.467581074629614,-122.29208836824341,37.467581074629614,-122.29208836824341,-2707883.8609736776,-4284756.348906002,3858794.219324699,-2707882.5846441826,-4284756.214265222,3858793.6652941583,-2707882.5846441826,-4284756.214265222,3858793.6652941583,-2707882.259157807,-4284755.989522909,3858793.0060573146,-2707882.259157807,-4284755.989522909,3858793.0060573146
2021-01-04-US-SFO-1/GooglePixel4,1609797481437,37.46737762189123,-122.29198728554728,37.46736229939099,-122.29198112289146,37.46736229939099,-122.29198112289146,37.46736098089396,-122.29197202786023,37.46736098089396,-122.29197202786023,-2707883.5462555066,-4284774.764754133,3858777.246965936,-2707882.882864326,-4284774.7355456045,3858774.8137596385,-2707882.882864326,-4284774.7355456045,3858774.8137596385,-2707881.4078217247,-4284773.907616286,3858773.489027205,-2707881.4078217247,-4284773.907616286,3858773.489027205
2021-01-04-US-SFO-1/GooglePixel4,1609797482437,37.46713975279644,-122.29187819819187,37.46713207928249,-122.291868367543,37.46713207928249,-122.291868367543,37.46713375068265,-122.29186260160714,37.46713375068265,-122.29186260160714,-2707883.13235538,-4284792.174067875,3858755.093760481,-2707882.123161274,-4284792.205083469,3858753.627605993,-2707882.123161274,-4284792.205083469,3858753.627605993,-2707881.319019353,-4284791.887465838,3858753.3262998173,-2707881.319019353,-4284791.887465838,3858753.3262998173
2021-01-04-US-SFO-1/GooglePixel4,1609797483437,37.466906925607596,-122.29176584649453,37.46689937590094,-122.29175940621391,37.46689937590094,-122.29175940621391,37.466901718073935,-122.29175836985314,37.466901718073935,-122.29175836985314,-2707882.8120301357,-4284810.272114081,3858734.1301593324,-2707882.0360008054,-4284810.110649593,3858732.652089456,-2707882.0360008054,-4284810.110649593,3858732.652089456,-2707881.792393495,-4284809.896795172,3858732.7413168997,-2707881.792393495,-4284809.896795172,3858732.7413168997
2021-01-04-US-SFO-1/GooglePixel4,1609797484437,37.46666533525817,-122.29166281224583,37.46666536246355,-122.29165994741511,37.46666536246355,-122.29165994741511,37.466666794842645,-122.29165720200469,37.466666794842645,-122.29165720200469,-2707885.064538136,-4284830.898463324,3858714.6325988844,-2707883.541720301,-4284828.963234236,3858712.7591297976,-2707883.541720301,-4284828.963234236,3858712.7591297976,-2707882.590368066,-4284827.912489766,3858711.889164276,-2707882.590368066,-4284827.912489766,3858711.889164276
2021-01-04-US-SFO-1/GooglePixel4,1609797485437,37.466430946698374,-122.291558730304,37.46642687369239,-122.29156453127202,37.46642687369239,-122.29156453127202,37.46642958959542,-122.29155993716924,37.46642958959542,-122.29155993716924,-2707882.8559535304,-4284844.639380853,3858689.8547437596,-2707884.76103843,-4284846.693282998,3858691.395846053,-2707884.76103843,-4284846.693282998,3858691.395846053,-2707883.749841206,-4284845.8539785165,3858690.817854,-2707883.749841206,-4284845.8539785165,3858690.817854
2021-01-04-US-SFO-1/GooglePixel4,1609797486437,37.46617041380253,-122.29147261124372,37.46617662766807,-122.29147499583496,37.46617662766807,-122.29147499583496,37.466189887691975,-122.29146945914339,37.466189887691975,-122.29146945914339,-2707886.855751802,-4284865.229672025,3858668.400394455,-2707888.0448600976,-4284866.716389917,3858670.719347927,-2707888.0448600976,-4284866.716389917,3858670.719347927,-2707885.522219711,-4284863.641521139,3858669.5486428356,-2707885.522219711,-4284863.641521139,3858669.5486428356
