tripId,UnixTimeMillis,LatitudeDegrees,LongitudeDegrees,LatitudeDegrees_bl,LongitudeDegrees_bl,LatitudeDegrees_wls,LongitudeDegrees_wls
2021-01-04-US-SFO-1/GooglePixel4,1609797568437,37.44956363553898,-122.2778910630447,37.44957384975098,-122.2778852911577,37.449566800022914,-122.27788740300747
2021-01-04-US-SFO-1/GooglePixel4,1609797569437,37.44939755503003,-122.27764186940374,37.44940533370325,-122.27764387799714,37.44939927957544,-122.27763675570199
2021-01-04-US-SFO-1/GooglePixel4,1609797570437,37.44923121186274,-122.27739321883769,37.44923348456195,-122.27739381371927,37.44923255807481,-122.27739373747431
2021-01-04-US-SFO-1/GooglePixel4,1609797571437,37.449064579640634,-122.27714454723736,37.44906207656179,-122.27714344182158,37.44906453943127,-122.27714328306185
2021-01-04-US-SFO-1/GooglePixel4,1609797572437,37.448897260588524,-122.27689620864945,37.44890027987856,-122.2768946783857,37.44889415920075,-122.2768966071445
2021-01-04-US-SFO-1/GooglePixel4,1609797573437,37.448728984552005,-122.27664856699025,37.44874085071456,-122.27665048647208,37.448731274921975,-122.27664359316503
2021-01-04-US-SFO-1/GooglePixel4,1609797574437,37.44855955121738,-122.27640167837654,37.448564225992165,-122.27639838049492,37.44856372746112,-122.2763980571463
2021-01-04-US-SFO-1/GooglePixel4,1609797575437,37.44838894641134,-122.27615564722521,37.44839589145708,-122.2761604617466,37.44839236655849,-122.27615624901807
2021-01-04-US-SFO-1/GooglePixel4,1609797576437,37.448217404126,-122.27591048512107,37.4482211407367,-122.27591167001052,37.448220312971,-122.27590711121812
2021-01-04-US-SFO-1/GooglePixel4,1609797577437,37.44804520249852,-122.27566608307673,37.448046976258325,-122.27566959926094,37.44804083379682,-122.27566445142585
2021-01-04-US-SFO-1/GooglePixel4,1609797578437,37.44787340581333,-122.27542156672249,37.44787294208716,-122.27541903782762,37.44787674473038,-122.27542064360357
2021-01-04-US-SFO-1/GooglePixel4,1609797579437,37.44770231866336,-122.27517651139574,37.447707963272954,-122.27518240282504,37.447708496341065,-122.27517701565091
2021-01-04-US-SFO-1/GooglePixel4,1609797580437,37.44753145040012,-122.27493135011022,37.44754141690097,-122.27492956101368,37.447540479849344,-122.27492834406652
2021-01-04-US-SFO-1/GooglePixel4,1609797581437,37.44736034701537,-122.27468647063205,37.447359344956695,-122.27469113782226,37.44736006924553,-122.27468715515468
2021-01-04-US-SFO-1/GooglePixel4,1609797582437,37.44718872641436,-122.27444211425684,37.447191116801356,-122.27444248318483,37.44719142595904,-122.27444286327201
2021-01-04-US-SFO-1/GooglePixel4,1609797583437,37.447016964459266,-122.27419749619679,37.447017693437424,-122.27420212284683,37.447015555569585,-122.27419590177493
2021-01-04-US-SFO-1/GooglePixel4,1609797584437,37.446845136027505,-122.27395258338859,37.44685041743536,-122.2739480170004,37.44684981236998,-122.27395226385653
2021-01-04-US-SFO-1/GooglePixel4,1609797585437,37.446672967446084,-122.27370784510266,37.44667153347991,-122.2737001033812,37.44667428356624,-122.27370191860373
2021-01-04-US-SFO-1/GooglePixel4,1609797586437,37.446500974715896,-122.27346295849092,37.44650654389986,-122.27346514017532,37.44650219369242,-122.2734583879099
2021-01-04-US-SFO-1/GooglePixel4,1609797587437,37.44632985589355,-122.27321829601503,37.4463293820571,-122.27321640875289,37.44633170837462,-122.27321373386644
2021-01-04-US-SFO-1/GooglePixel4,1609797588437,37.446159935983374,-122.27297460029067,37.446166126180934,-122.27297774644511,37.44616218179838,-122.27297233613544
2021-01-04-US-SFO-1/GooglePixel4,1609797589437,37.44599095853888,-122.27273205091782,37.44600168067285,-122.27273440752538,37.44599960646199,-122.27273401858983
2021-01-04-US-SFO-1/GooglePixel4,1609797590437,37.44582408657505,-122.27248982250745,37.44582873580288,-122.27249698082969,37.445821066227005,-122.27249088036825
2021-01-04-US-SFO-1/GooglePixel4,1609797591437,37.4456622952643,-122.27224452199506,37.44566108215319,-122.27225588842063,37.44566166231043,-122.27224838928903
2021-01-04-US-SFO-1/GooglePixel4,1609797592437,37.44550638459968,-122.27199411359851,37.445508557027125,-122.27198476607883,37.44550682062932,-122.27199052797316
2021-01-04-US-SFO-1/GooglePixel4,1609797593437,37.445355933384874,-122.27173883681102,37.44536019606875,-122.2717447145181,37.44535168189961,-122.27174033203949
2021-01-04-US-SFO-1/GooglePixel4,1609797594437,37.4452102918758,-122.27147871417134,37.44520639521115,-122.27147456869999,37.44520436906661,-122.27147833467042
2021-01-04-US-SFO-1/GooglePixel4,1609797595437,37.445069817262706,-122.27121403809412,37.44507116904148,-122.2712055446668,37.44506965876591,-122.27121165106888
2021-01-04-US-SFO-1/GooglePixel4,1609797596437,37.444935195547046,-122.27094557494786,37.4449331284428,-122.27094522343174,37.444931054324385,-122.27094236495361
2021-01-04-US-SFO-1/GooglePixel4,1609797597437,37.44480636197559,-122.27067387222101,37.44480622139865,-122.27067473525496,37.44480366501903,-122.27067209795547
2021-01-04-US-SFO-1/GooglePixel4,1609797598437,37.44468297307891,-122.27039935117052,37.44468913891818,-122.27040183822852,37.444684179407574,-122.27040370055205
2021-01-04-US-SFO-1/GooglePixel4,1609797599437,37.44456553748944,-122.27012210055418,37.44456614003097,-122.27013368313186,37.44455894342495,-122.2701246834006
2021-01-04-US-SFO-1/GooglePixel4,1609797600437,37.444454853898165,-122.26984216808165,37.44444849467486,-122.26984864461717,37.44445080898376,-122.26985246422348
2021-01-04-US-SFO-1/GooglePixel4,1609797601437,37.444350756780516,-122.26955962452998,37.44434685080214,-122.26957064663009,37.44434760930534,-122.26956546711965
2021-01-04-US-SFO-1/GooglePixel4,1609797602437,37.44425270243338,-122.26927505269214,37.44424843607018,-122.26929063988189,37.44424871552289,-122.26928402809217
2021-01-04-US-SFO-1/GooglePixel4,1609797603437,37.44416106056547,-122.26898883152364,37.444162535672454,-122.268996929595,37.444161369943075,-122.26899706550883
2021-01-04-US-SFO-1/GooglePixel4,1609797604437,37.444076109419655,-122.26870115641692,37.44407522234397,-122.26870016288991,37.44407624727587,-122.26870248028733
2021-01-04-US-SFO-1/GooglePixel4,1609797605437,37.443997014118196,-122.26841209166213,37.44400405894367,-122.2684182780676,37.444000862797886,-122.26841499524079
2021-01-04-US-SFO-1/GooglePixel4,1609797606437,37.443923991490145,-122.26812135247908,37.44392752218349,-122.26812067230452,37.44392599140895,-122.2681195623932
2021-01-04-US-SFO-1/GooglePixel4,1609797607437,37.44385762073888,-122.26782904783994,37.44386133534542,-122.26783426956824,37.443860137385485,-122.26782803750976
2021-01-04-US-SFO-1/GooglePixel4,1609797608437,37.44379675963596,-122.2675355163035,37.443795267729584,-122.26753770665007,37.44378734551556,-122.26752963964772
2021-01-04-US-SFO-1/GooglePixel4,1609797609437,37.44374113565338,-122.26724093078518,37.44373751989847,-122.26724235172314,37.44372989954172,-122.26723472783708
2021-01-04-US-SFO-1/GooglePixel4,1609797610437,37.443691497586194,-122.26694528927887,37.44369076537764,-122.26694474791859,37.443682264152216,-122.26693917847729
2021-01-04-US-SFO-1/GooglePixel4,1609797611437,37.443647605886206,-122.26664872941107,37.44364427871935,-122.26664603919856,37.44363921697153,-122.26664417986993
2021-01-04-US-SFO-1/GooglePixel4,1609797612437,37.44360948992146,-122.26635143323105,37.443596560855354,-122.26634289014825,37.44360267475332,-122.2663488442563
2021-01-04-US-SFO-1/GooglePixel4,1609797613437,37.443577391806755,-122.26605353283452,37.44357734977067,-122.26605554537332,37.443573667741596,-122.26605257519321
2021-01-04-US-SFO-1/GooglePixel4,1609797614437,37.44355133651334,-122.26575497120166,37.44352938804377,-122.26572960718593,37.44354008878615,-122.26574427421785
2021-01-04-US-SFO-1/GooglePixel4,1609797615437,37.443531416449574,-122.2654561821839,37.44354177019361,-122.26546787310784,37.44353770665323,-122.26546529768513
2021-01-04-US-SFO-1/GooglePixel4,1609797616437,37.44351727136236,-122.26515618093033,37.443522880170946,-122.26516030404181,37.44351587995161,-122.2651556976847
2021-01-04-US-SFO-1/GooglePixel4,1609797617437,37.443508669834955,-122.26485351231244,37.443510415352435,-122.26486439902385,37.44350213610199,-122.26485033284067
2021-01-04-US-SFO-1/GooglePixel4,1609797618437,37.4435055326961,-122.26454805964381,37.443514219964555,-122.2645469700251,37.44350745238897,-122.26454923253434
2021-01-04-US-SFO-1/GooglePixel4,1609797619437,37.44350809474048,-122.2642395170939,37.44351567199436,-122.26424729741295,37.4435022608807,-122.26423534055664
2021-01-04-US-SFO-1/GooglePixel4,1609797620437,37.44351727862979,-122.26392829459985,37.44353452894827,-122.26392504589904,37.44351364644857,-122.26391856261183
2021-01-04-US-SFO-1/GooglePixel4,1609797621437,37.44353353465458,-122.26361489338426,37.44353811788988,-122.26361230830577,37.443535227631656,-122.2636116585642
2021-01-04-US-SFO-1/GooglePixel4,1609797622437,37.44355681560644,-122.26329785366713,37.44354138297391,-122.26326903343404,37.44354779736873,-122.26327032409546
2021-01-04-US-SFO-1/GooglePixel4,1609797623437,37.44358785671716,-122.26297972219743,37.443604732761976,-122.26299092697363,37.44360771690257,-122.26298762552315
2021-01-04-US-SFO-1/GooglePixel4,1609797624437,37.44362248556601,-122.26265931109671,37.44363731646063,-122.26267422208196,37.44363557261527,-122.26266443751618
2021-01-04-US-SFO-1/GooglePixel4,1609797625437,37.44365787060618,-122.26233689387863,37.44365733175702,-122.26232377973403,37.44365682307536,-122.26232857933137
2021-01-04-US-SFO-1/GooglePixel4,1609797626437,37.44369283052649,-122.26201312081086,37.44369212927099,-122.26201228574625,37.44368888990075,-122.26200637438464
2021-01-04-US-SFO-1/GooglePixel4,1609797627437,37.44372754913641,-122.26168741111397,37.443730966057345,-122.26168071677347,37.443729602961334,-122.26167937251148
2021-01-04-US-SFO-1/GooglePixel4,1609797628437,37.44376238979456,-122.26136024718255,37.44376530193752,-122.26135539970062,37.443765443241425,-122.26135466966724
2021-01-04-US-SFO-1/GooglePixel4,1609797629437,37.44379753368134,-122.26103223754022,37.44379260056582,-122.26102435997927,37.44380028854804,-122.26102479590209
2021-01-04-US-SFO-1/GooglePixel4,1609797630437,37.443833807847355,-122.26070427620465,37.44385389232815,-122.26071191240624,37.44383840118255,-122.26070618589522
2021-01-04-US-SFO-1/GooglePixel4,1609797631437,37.44387082819387,-122.26037650686025,37.44387686508648,-122.26037082346372,37.44387782020645,-122.26037766068634
2021-01-04-US-SFO-1/GooglePixel4,1609797632437,37.44390660764908,-122.26004918218612,37.4439187335878,-122.26005618726039,37.44391219753825,-122.26004639294622
2021-01-04-US-SFO-1/GooglePixel4,1609797633437,37.44393897371817,-122.25972327374801,37.443954839653905,-122.2597314386154,37.44394694201628,-122.25971926542718
2021-01-04-US-SFO-1/GooglePixel4,1609797634437,37.44396566735143,-122.25939968817039,37.443983503012824,-122.25939948050967,37.44397469738148,-122.25939935194131
2021-01-04-US-SFO-1/GooglePixel4,1609797635437,37.443985079369455,-122.25907817209746,37.44399661245463,-122.25908979977345,37.44399580168154,-122.25908145809204
2021-01-04-US-SFO-1/GooglePixel4,1609797636437,37.44399647646888,-122.2587584420749,37.44401934296062,-122.25877592197634,37.44400652427174,-122.25876497579011
2021-01-04-US-SFO-1/GooglePixel4,1609797637437,37.444000134691954,-122.25843920507474,37.44400877022188,-122.25844423139105,37.44400484946048,-122.2584480358449
2021-01-04-US-SFO-1/GooglePixel4,1609797638437,37.44399558851539,-122.2581189539082,37.44400046864064,-122.25811172045519,37.444000241501925,-122.25812294997382
2021-01-04-US-SFO-1/GooglePixel4,1609797639437,37.44398165810887,-122.25779755530792,37.44399557246039,-122.25781995722744,37.443987015969284,-122.2578123648247
2021-01-04-US-SFO-1/GooglePixel4,1609797640437,37.44395953613409,-122.25747522910757,37.44397037906022,-122.25748989608023,37.4439621011222,-122.25748494200037
2021-01-04-US-SFO-1/GooglePixel4,1609797641437,37.443930605187575,-122.25715262332034,37.44393854302071,-122.2571705371432,37.44393201730442,-122.25716350369713
2021-01-04-US-SFO-1/GooglePixel4,1609797642437,37.44389283592609,-122.25682991460508,37.4439001540594,-122.25684112539437,37.44389675838965,-122.25684059936354
2021-01-04-US-SFO-1/GooglePixel4,1609797643437,37.44384566578691,-122.25650729590508,37.443845266300315,-122.25651376664871,37.44383605654315,-122.25650554472318
2021-01-04-US-SFO-1/GooglePixel4,1609797644437,37.443789771261876,-122.25618544515618,37.44378365725377,-122.25618380264564,37.44378345415048,-122.25618524573017
2021-01-04-US-SFO-1/GooglePixel4,1609797645437,37.44372477073742,-122.25586478261077,37.443715716163595,-122.25586547707543,37.443716677991134,-122.25586364337417
2021-01-04-US-SFO-1/GooglePixel4,1609797646437,37.44365106609234,-122.2555452750032,37.44365052218608,-122.25555062023577,37.44364986320919,-122.25554865597019
2021-01-04-US-SFO-1/GooglePixel4,1609797647437,37.44356886746178,-122.25522688917859,37.44356718385068,-122.25523207641575,37.44356852395023,-122.25523173441297
2021-01-04-US-SFO-1/GooglePixel4,1609797648437,37.44347850738195,-122.25490977279186,37.44348340650835,-122.25491860540487,37.44347934147633,-122.25491450785522
2021-01-04-US-SFO-1/GooglePixel4,1609797649437,37.44337927989393,-122.25459493510759,37.44338356716892,-122.2546042594628,37.44338019891458,-122.25460348802685
2021-01-04-US-SFO-1/GooglePixel4,1609797650437,37.443271614755936,-122.25428346906759,37.44326062998002,-122.2542859900317,37.443264647382435,-122.25429149847712
2021-01-04-US-SFO-1/GooglePixel4,1609797651437,37.443155677204096,-122.25397653688489,37.443146657606036,-122.25398548222267,37.443154949631605,-122.253987559806
2021-01-04-US-SFO-1/GooglePixel4,1609797652437,37.443031288478316,-122.25367480361544,37.443029967343804,-122.25368380766292,37.443025121921494,-122.25368098318442
2021-01-04-US-SFO-1/GooglePixel4,1609797653437,37.44289904107697,-122.25337872808157,37.44289441787115,-122.25338550852987,37.442895793052465,-122.2533861663191
2021-01-04-US-SFO-1/GooglePixel4,1609797654437,37.44275894953556,-122.2530886775825,37.442757434753965,-122.2530942424655,37.442758862668924,-122.25309874900088
2021-01-04-US-SFO-1/GooglePixel4,1609797655437,37.44261079652001,-122.25280535231772,37.44261072799962,-122.25280669896486,37.44260630391136,-122.25280184642708
2021-01-04-US-SFO-1/GooglePixel4,1609797656437,37.44245534322181,-122.25252929075072,37.44245313606631,-122.25253099602644,37.44245028382779,-122.25252610542084
2021-01-04-US-SFO-1/GooglePixel4,1609797657437,37.44229336553413,-122.25225963042973,37.44229256185632,-122.25226313894983,37.442288450076006,-122.25225668423933
2021-01-04-US-SFO-1/GooglePixel4,1609797658437,37.442124175559066,-122.25199619547263,37.442116823872254,-122.25198753968165,37.442125809210495,-122.25199072999298
2021-01-04-US-SFO-1/GooglePixel4,1609797659437,37.44194616315996,-122.25173909751098,37.44194550174797,-122.25173840529726,37.44195237817488,-122.25173569467502
2021-01-04-US-SFO-1/GooglePixel4,1609797660437,37.44175944141129,-122.25148576075085,37.441770389629475,-122.25148266607118,37.44176455335929,-122.25148257905462
2021-01-04-US-SFO-1/GooglePixel4,1609797661437,37.44156711026713,-122.25123275164412,37.44157236023264,-122.25122994801904,37.441566934521795,-122.25122874724727
2021-01-04-US-SFO-1/GooglePixel4,1609797662437,37.44137171128301,-122.25097762858726,37.4413727058787,-122.25097182629531,37.441371146152946,-122.25097463457963
2021-01-04-US-SFO-1/GooglePixel4,1609797663437,37.44117408952348,-122.25071980142378,37.44116850794333,-122.25071678368987,37.44117343762943,-122.2507153842243
2021-01-04-US-SFO-1/GooglePixel4,1609797664437,37.440974896294684,-122.25046013989481,37.4409745403819,-122.25045215610825,37.44097429098585,-122.25045468292343
2021-01-04-US-SFO-1/GooglePixel4,1609797665437,37.44077463761001,-122.25019955920258,37.44078100083958,-122.25019915572494,37.440776226415736,-122.2501956534096
2021-01-04-US-SFO-1/GooglePixel4,1609797666437,37.440573868317045,-122.24993858289311,37.440568025155684,-122.249935294679,37.440574532645336,-122.24993577759267
2021-01-04-US-SFO-1/GooglePixel4,1609797667437,37.44037341944101,-122.24967750638194,37.44038043310938,-122.24967069660227,37.440382513214615,-122.2496768213642
2021-01-04-US-SFO-1/GooglePixel4,1609797668437,37.44017354611691,-122.249416280818,37.440180368800874,-122.24941604781051,37.440173465282875,-122.2494120410038
2021-01-04-US-SFO-1/GooglePixel4,1609797669437,37.439974180588145,-122.24915543793715,37.43998524239724,-122.24916097620064,37.43998350210953,-122.24915732372958
2021-01-04-US-SFO-1/GooglePixel4,1609797670437,37.43977464774882,-122.24889542941827,37.43975659997972,-122.24889829416526,37.43977224800295,-122.24889600914881
2021-01-04-US-SFO-1/GooglePixel4,1609797671437,37.43957474424802,-122.24863676443367,37.4395773081995,-122.24863243439285,37.43957985756806,-122.24863460518623
2021-01-04-US-SFO-1/GooglePixel4,1609797672437,37.43937392803346,-122.24837989935357,37.43938054228003,-122.24838287931735,37.439376625350896,-122.24837874178726
2021-01-04-US-SFO-1/GooglePixel4,1609797673437,37.43917204445631,-122.24812533766556,37.4391714278563,-122.24812165658153,37.43917480165311,-122.24812295756777
2021-01-04-US-SFO-1/GooglePixel4,1609797674437,37.43896961752852,-122.24787269942411,37.438963384859676,-122.24786997494606,37.43896436418173,-122.24786893120458
2021-01-04-US-SFO-1/GooglePixel4,1609797675437,37.43876884943638,-122.24762271645295,37.43877226293882,-122.24762719413704,37.43876321675221,-122.2476183948526
2021-01-04-US-SFO-1/GooglePixel4,1609797676437,37.438572477876214,-122.2473797431712,37.438583947031624,-122.24738293417622,37.438576873456,-122.24737874733967
2021-01-04-US-SFO-1/GooglePixel4,1609797677437,37.43838141877113,-122.24715172100272,37.438374727346954,-122.2471480955244,37.43837408264661,-122.24715059159229
2021-01-04-US-SFO-1/GooglePixel4,1609797678437,37.438194528868586,-122.24694448313767,37.43819467767188,-122.24693437881541,37.43819090641219,-122.24693567931732
2021-01-04-US-SFO-1/GooglePixel4,1609797679437,37.43801087595372,-122.24675278773921,37.43800266959745,-122.24674560658347,37.43800618279873,-122.24674631366244
2021-01-04-US-SFO-1/GooglePixel4,1609797680437,37.437831867261025,-122.24656924703355,37.43784278100119,-122.24658483928405,37.43783319103892,-122.24657178540178
2021-01-04-US-SFO-1/GooglePixel4,1609797681437,37.43765720425102,-122.24638890180705,37.43766499374934,-122.24638729337738,37.43765599205807,-122.24638498904527
2021-01-04-US-SFO-1/GooglePixel4,1609797682437,37.43748459740246,-122.24620988673414,37.437487480107265,-122.24621508750246,37.43747776806539,-122.24621062679833
2021-01-04-US-SFO-1/GooglePixel4,1609797683437,37.43731285492492,-122.24603228096288,37.43730995793027,-122.24603138222957,37.43730844480396,-122.246034311615
2021-01-04-US-SFO-1/GooglePixel4,1609797684437,37.437142344821204,-122.24585561656272,37.43712989217924,-122.24585554293208,37.43713528054079,-122.24585489750818
2021-01-04-US-SFO-1/GooglePixel4,1609797685437,37.436975132040736,-122.24568163711895,37.43696924470924,-122.24567844289749,37.4369675067641,-122.24568165791877
2021-01-04-US-SFO-1/GooglePixel4,1609797686437,37.43681403809133,-122.24551269490632,37.43679608527508,-122.24550404371132,37.436803215379065,-122.24550923775246
2021-01-04-US-SFO-1/GooglePixel4,1609797687437,37.43666088768653,-122.24534913420527,37.436649657665946,-122.24534596550619,37.43665024423851,-122.24534604751861
2021-01-04-US-SFO-1/GooglePixel4,1609797688437,37.43651724476423,-122.24519141658612,37.436504360183015,-122.24518479153876,37.43650733106464,-122.245184964221
2021-01-04-US-SFO-1/GooglePixel4,1609797689437,37.436385036494634,-122.24504410966627,37.436381055297794,-122.24504067156234,37.4363790068242,-122.24504143042691
2021-01-04-US-SFO-1/GooglePixel4,1609797690437,37.43626585247378,-122.24491150125986,37.43625152292065,-122.24490188904738,37.436262756114985,-122.2449113762294
2021-01-04-US-SFO-1/GooglePixel4,1609797691437,37.4361605596876,-122.24479430339349,37.43616179205002,-122.2447961511817,37.43615860010788,-122.24479554441396
2021-01-04-US-SFO-1/GooglePixel4,1609797692437,37.436068030607125,-122.24469103276446,37.436053872206685,-122.24468593988755,37.43606003953494,-122.24468920697436
2021-01-04-US-SFO-1/GooglePixel4,1609797693437,37.43598634470339,-122.24459972730969,37.43598292539522,-122.24459986318476,37.43598101350446,-122.2445975252654
2021-01-04-US-SFO-1/GooglePixel4,1609797694437,37.435913105630604,-122.2445176390065,37.43590619571631,-122.24451549080291,37.435907531858035,-122.24451917737294
2021-01-04-US-SFO-1/GooglePixel4,1609797695437,37.435844236364694,-122.24444061626822,37.435845048410506,-122.24444327088531,37.435841607550216,-122.24443657396804
2021-01-04-US-SFO-1/GooglePixel4,1609797696437,37.435777394376025,-122.2443665942834,37.43577467616666,-122.24436855557833,37.43577375493574,-122.24437109233224
2021-01-04-US-SFO-1/GooglePixel4,1609797697437,37.435711135536145,-122.24429388060808,37.43571481270189,-122.24430140324851,37.435703541802866,-122.24429056019451
2021-01-04-US-SFO-1/GooglePixel4,1609797698437,37.43564562238779,-122.24422240475644,37.43564737928273,-122.24423088054317,37.43564112198749,-122.2442267807109
2021-01-04-US-SFO-1/GooglePixel4,1609797699437,37.43558145259608,-122.24415296653218,37.435571904576975,-122.24415741443586,37.435579252046715,-122.24415918775907
2021-01-04-US-SFO-1/GooglePixel4,1609797700437,37.435517854104354,-122.24408477528627,37.435518955756365,-122.2440937371994,37.43551579955613,-122.24409038347613
2021-01-04-US-SFO-1/GooglePixel4,1609797701437,37.43545500881315,-122.24401727249152,37.43546274841248,-122.24402249311572,37.43546023239754,-122.24402533905617
2021-01-04-US-SFO-1/GooglePixel4,1609797702437,37.43539324049216,-122.24394977393908,37.43538924105317,-122.24395490708689,37.4353882923819,-122.24395130775807
2021-01-04-US-SFO-1/GooglePixel4,1609797703437,37.435333220995716,-122.24388330957325,37.43533605776149,-122.2438918141939,37.43533086319713,-122.24388732042121
2021-01-04-US-SFO-1/GooglePixel4,1609797704437,37.4352775892646,-122.24381939824895,37.43527197074316,-122.24382292096217,37.435267303813575,-122.24381750205146
2021-01-04-US-SFO-1/GooglePixel4,1609797705437,37.43523098530538,-122.24375500767236,37.4352316630455,-122.2437581891963,37.43522873286271,-122.24375887828828
2021-01-04-US-SFO-1/GooglePixel4,1609797706437,37.435198229016855,-122.24368489917597,37.43520035072974,-122.24369310902556,37.435202845763406,-122.24369174694067
2021-01-04-US-SFO-1/GooglePixel4,1609797707437,37.43518373784418,-122.24360808214632,37.43518751169897,-122.243619171373,37.43518429928779,-122.24361013160365
2021-01-04-US-SFO-1/GooglePixel4,1609797708437,37.4351918217172,-122.24353036728719,37.43518654539034,-122.24352845707728,37.435183352361506,-122.24352922324874
2021-01-04-US-SFO-1/GooglePixel4,1609797709437,37.435218607904176,-122.24345522378626,37.43520020982206,-122.24344015718152,37.4351746559195,-122.24346187021105
2021-01-04-US-SFO-1/GooglePixel4,1609797710437,37.43524777633127,-122.24337125208753,37.4352394521059,-122.24340905304027,37.43523979801927,-122.2434019953645
2021-01-04-US-SFO-1/GooglePixel4,1609797711437,37.435287126271916,-122.2432712358688,37.43526675996514,-122.24320353290203,37.43527726288928,-122.24319769233561
2021-01-04-US-SFO-1/GooglePixel4,1609797712437,37.43533730858404,-122.24319169240079,37.43532354417151,-122.24320985292914,37.43533334432118,-122.24320299864976
2021-01-04-US-SFO-1/GooglePixel4,1609797713437,37.435386298069005,-122.24309319744185,37.43543423241328,-122.24314278443063,37.435439982672804,-122.2431514042903
2021-01-04-US-SFO-1/GooglePixel4,1609797714437,37.43544832402302,-122.24297910303548,37.435462236487396,-122.24289458400469,37.435466423696525,-122.24289991577966
2021-01-04-US-SFO-1/GooglePixel4,1609797715437,37.43549386239753,-122.24288978793159,37.4354961458656,-122.24286027231074,37.43549218134477,-122.24285818193246
2021-01-04-US-SFO-1/GooglePixel4,1609797716437,37.43554055349016,-122.24279183316034,37.43555283541279,-122.24277267414814,37.435543665648645,-122.24277779064182
2021-01-04-US-SFO-1/GooglePixel4,1609797717437,37.4355816871318,-122.2427048022705,37.435580767589414,-122.24269332910481,37.43557491522299,-122.24268565402659
2021-01-04-US-SFO-1/GooglePixel4,1609797718437,37.435615287462824,-122.24263322551586,37.435611303487235,-122.24262946631055,37.4356089625281,-122.24262305004949
2021-01-04-US-SFO-1/GooglePixel4,1609797719437,37.43564084391458,-122.24257927214772,37.43564255743228,-122.24256156928631,37.43564117899807,-122.24256959064766
2021-01-04-US-SFO-1/GooglePixel4,1609797720437,37.435658428477616,-122.24254282306352,37.43566381115375,-122.24252366900205,37.435656817833234,-122.2425267591025
2021-01-04-US-SFO-1/GooglePixel4,1609797721437,37.43566868961364,-122.24252326056268,37.43567828119899,-122.24250569627561,37.43567659890139,-122.24250535586437
2021-01-04-US-SFO-1/GooglePixel4,1609797722437,37.435672809853656,-122.24251675405237,37.435692032719025,-122.24250134700031,37.43569260025595,-122.24251164989448
2021-01-04-US-SFO-1/GooglePixel4,1609797723437,37.43567363893258,-122.2425155793523,37.435690158564775,-122.24252853421373,37.43569766316817,-122.24251177142831
2021-01-04-US-SFO-1/GooglePixel4,1609797724437,37.43567371440712,-122.24251552033425,37.43568051573628,-122.24250561597121,37.43569342111896,-122.24251053034415
2021-01-04-US-SFO-1/GooglePixel4,1609797725437,37.43567373947231,-122.24251558346194,37.43568121166492,-122.24250535526505,37.435687140277565,-122.24250760015056
2021-01-04-US-SFO-1/GooglePixel4,1609797726437,37.435673635126776,-122.24251557704457,37.435697179008834,-122.24251630119551,37.43567714414366,-122.24250066580404
2021-01-04-US-SFO-1/GooglePixel4,1609797727437,37.43567372441444,-122.24251560807483,37.435681414868554,-122.24248270582963,37.435683620797946,-122.24251093111337
2021-01-04-US-SFO-1/GooglePixel4,1609797728437,37.43567369388121,-122.24251570975889,37.43569499686874,-122.24249298732718,37.43568020748639,-122.24250772650876
2021-01-04-US-SFO-1/GooglePixel4,1609797729437,37.43567364050061,-122.24251567138563,37.435668476587935,-122.24251427380916,37.435681810910296,-122.24250896130246
2021-01-04-US-SFO-1/GooglePixel4,1609797730437,37.435673613733606,-122.24251557534187,37.43568147055111,-122.2425237963541,37.43568055735194,-122.24250326447661
2021-01-04-US-SFO-1/GooglePixel4,1609797731437,37.4356736382734,-122.24251559363859,37.435694305483956,-122.24251585538101,37.43568316297526,-122.24251300782473
2021-01-04-US-SFO-1/GooglePixel4,1609797732437,37.435673662849965,-122.24251558962195,37.43569194464353,-122.24249134809126,37.43568390745837,-122.24250454783962
2021-01-04-US-SFO-1/GooglePixel4,1609797733437,37.435673659717466,-122.24251555462978,37.435686131521926,-122.2425047510561,37.43567650412092,-122.24249749505354
2021-01-04-US-SFO-1/GooglePixel4,1609797734437,37.435673697630854,-122.24251556355028,37.43568646312365,-122.24252392109244,37.43568293679908,-122.2424966355166
2021-01-04-US-SFO-1/GooglePixel4,1609797735437,37.4356735850789,-122.2425156159503,37.435675218509054,-122.24252100085343,37.43566978309174,-122.24249206151403
2021-01-04-US-SFO-1/GooglePixel4,1609797736437,37.43567370175536,-122.24251570094907,37.43569264877645,-122.24252124608446,37.4356980820106,-122.24251791733444
2021-01-04-US-SFO-1/GooglePixel4,1609797737437,37.43567372844792,-122.24251571638516,37.435673099170344,-122.24251862183763,37.43568249378197,-122.24251113770389
2021-01-04-US-SFO-1/GooglePixel4,1609797738437,37.435673616702765,-122.24251570560048,37.435670550244076,-122.2425249783258,37.435672494529584,-122.24250145950342
2021-01-04-US-SFO-1/GooglePixel4,1609797739437,37.435673667658364,-122.2425157784449,37.435689662185936,-122.24251534473805,37.43568944367349,-122.24251980070167
2021-01-04-US-SFO-1/GooglePixel4,1609797740437,37.43567478769004,-122.24251365047391,37.435679383976066,-122.24248905727632,37.43568410159338,-122.2424946108691
2021-01-04-US-SFO-1/GooglePixel4,1609797741437,37.43568135138026,-122.24250317919476,37.4356804623711,-122.24248875108985,37.43567547301563,-122.24250221440126
